,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0044820308685302734,0.7159423828125,0.265472412109375,0.014126777648925781,,,,,
sub-tree-avg,,,,,0.30483245849609375,0.01851952075958252,0.0035219192504882812,0.07952308654785156,0.593505859375
