,dress,shirt,pant,jacket
parent-tree-avg,0.91259765625,0.08129119873046875,0.004935264587402344,0.001051187515258789
sub-tree-avg,0.91259765625,0.08129119873046875,0.004935264587402344,0.001051187515258789
