,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.14951014518737793,0.16024398803710938,0.6547088623046875,0.03556549549102783,,,,,,,
sub-tree-avg,,,0.0011045336723327637,,5.558133125305176e-06,0.00035409629344940186,0.0004786252975463867,0.0009825825691223145,0.8497314453125,0.14681243896484375,0.0003729015588760376
