,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0009104013442993164,0.990234375,0.008254528045654297,0.0004963874816894531,,,,,
sub-tree-avg,,,,,0.866455078125,0.005152225494384766,0.0043582916259765625,0.12201309204101562,0.002131938934326172
