,dress,shirt,pant,jacket
parent-tree-avg,0.7034912109375,0.288482666015625,0.0016728043556213379,0.006371974945068359
sub-tree-avg,0.7034912109375,0.288482666015625,0.0016728043556213379,0.006371974945068359
