,dress,shirt,pant,jacket
parent-tree-avg,0.7459716796875,0.2045135498046875,0.040111541748046875,0.00940847396850586
sub-tree-avg,0.7459716796875,0.2045135498046875,0.040111541748046875,0.00940847396850586
