,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0047724246978759766,0.7017974853515625,0.2768592834472656,0.016490936279296875,,,,,
sub-tree-avg,,,,,0.27492523193359375,0.016518712043762207,0.0033036470413208008,0.06508159637451172,0.64013671875
