,dress,shirt,pant,jacket
parent-tree-avg,0.9425048828125,0.019260883331298828,0.0038472414016723633,0.03438997268676758
sub-tree-avg,0.9425048828125,0.019260883331298828,0.0038472414016723633,0.03438997268676758
