,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.02438974380493164,0.79144287109375,0.18216323852539062,0.0019990205764770508,,,,,
sub-tree-avg,,,,,0.6998291015625,0.1515960693359375,0.0443572998046875,0.033394813537597656,0.07085800170898438
