,longsleeve,shortsleeve,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.05118370056152344,0.9488525390625,,,,,
sub-tree-avg,,,0.05557823181152344,0.70947265625,0.14350128173828125,0.0775299072265625,0.013908907771110535
