,longsleeve,shortsleeve,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.016693115234375,0.9832763671875,,,,,
sub-tree-avg,,,0.010659217834472656,0.7413330078125,0.0037317276000976562,0.24380874633789062,0.0004351884126663208
