,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.011688709259033203,0.9501953125,0.011003494262695312,0.02701568603515625,,,,,,
sub-tree-avg,,,,,0.07254409790039062,0.09454345703125,0.016699790954589844,0.14710235595703125,0.05335426330566406,0.61572265625
