,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.0031899213790893555,0.017271041870117188,0.968017578125,0.011577606201171875,,,,,,,
sub-tree-avg,,,0.002201080322265625,,0.000786900520324707,0.0014737844467163086,0.0001591891050338745,0.001873016357421875,0.98388671875,0.009035587310791016,0.0005738735198974609
