,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.010259628295898438,0.9779052734375,0.0023016929626464844,0.009622573852539062,,,,,
sub-tree-avg,,,,,0.040325164794921875,0.049846649169921875,0.8985595703125,0.010575294494628906,0.0006542503833770752
