,dress,shirt,pant,jacket
parent-tree-avg,0.6951904296875,0.1951446533203125,0.0419158935546875,0.06781941652297974
sub-tree-avg,0.6951904296875,0.1951446533203125,0.0419158935546875,0.06781941652297974
