,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.062404632568359375,0.78094482421875,0.14409518241882324,0.012384414672851562,,,,,
sub-tree-avg,,,,,0.583251953125,0.0944671630859375,0.1822509765625,0.0445404052734375,0.095458984375
