,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.21079635620117188,0.7855224609375,0.0006838440895080566,0.002894878387451172,,,,,
sub-tree-avg,,,,,0.47283935546875,0.06627655029296875,0.389007568359375,0.009380817413330078,0.06253814697265625
