,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0019968152046203613,0.9671630859375,0.02971571683883667,0.0009949803352355957,,,,,
sub-tree-avg,,,,,0.7469482421875,0.1608734130859375,0.015277862548828125,0.04050445556640625,0.03637123107910156
