,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.0014874935150146484,0.0033750534057617188,0.9923095703125,0.002787351608276367,,,,,,,
sub-tree-avg,,,0.1248626708984375,,0.508056640625,0.089324951171875,0.0022881031036376953,0.02376556396484375,0.0552215576171875,0.1959228515625,0.0006276369094848633
