,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0015774965286254883,0.99609375,0.0019459724426269531,0.00028079748153686523,,,,,
sub-tree-avg,,,,,0.9249267578125,0.0019494891166687012,0.004611015319824219,0.06668663024902344,0.0018798112869262695
