,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.23613739013671875,0.73040771484375,0.02239227294921875,0.011040449142456055,,,,,
sub-tree-avg,,,,,0.418701171875,0.196624755859375,0.0298004150390625,0.190948486328125,0.16390228271484375
