,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0011688470840454102,0.992919921875,0.005602836608886719,0.00021070241928100586,,,,,
stage-tree-avg,,,,,0.86865234375,0.0600128173828125,0.008050918579101562,0.0596923828125,0.0035785436630249023
