,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.030475616455078125,0.859619140625,0.10426187515258789,0.005745053291320801,,,,,
stage-tree-avg,,,,,0.35516357421875,0.4609375,0.06358718872070312,0.02341461181640625,0.09683799743652344
