,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.022134780883789062,0.9703369140625,0.0033110380172729492,0.00421142578125,,,,,
stage-tree-avg,,,,,0.020607471466064453,0.849365234375,0.04961585998535156,0.07966232299804688,0.0008058398962020874
