,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.004687309265136719,0.3232994079589844,0.660186767578125,0.011780023574829102,,,,,,,
sub-tree-avg,,,0.0004286468029022217,,1.1578202247619629e-05,0.0001925826072692871,0.0008428692817687988,0.00028318166732788086,0.8956298828125,0.10219764709472656,0.00036010146141052246
