,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.021654129028320312,0.0834503173828125,0.7532958984375,0.14165210723876953,,,,,,,
sub-tree-avg,,,0.02477097511291504,,0.000970110297203064,0.004808112978935242,0.009819284081459045,0.017205387353897095,0.7906494140625,0.13362407684326172,0.018195152282714844
