,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.15868759155273438,0.43035888671875,0.03530693054199219,0.3756103515625,,,,,
sub-tree-avg,,,,,0.017175674438476562,0.03717803955078125,0.00656890869140625,0.0039806365966796875,0.9351806640625
