,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.00026820600032806396,0.0007857084274291992,0.9969482421875,0.0019572973251342773,,,,,,,
sub-tree-avg,,,0.1249847412109375,,0.0236053466796875,0.06513214111328125,0.010660171508789062,0.01297140121459961,0.03748321533203125,0.7249755859375,0.00022132694721221924
