,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.09902191162109375,0.837890625,0.055873870849609375,0.0071146488189697266,,,,,
sub-tree-avg,,,,,0.342315673828125,0.265045166015625,0.02802276611328125,0.32171630859375,0.0428466796875
