,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.005217075347900391,0.012005805969238281,0.9796142578125,0.0031495094299316406,,,,,,,
final-tree-avg,,,0.0905303955078125,,0.6768798828125,0.05938720703125,0.002068758010864258,0.02279186248779297,0.0292816162109375,0.1172637939453125,0.0017609596252441406
