,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.010761260986328125,0.955078125,0.010399818420410156,0.023853302001953125,,,,,
sub-tree-avg,,,,,0.10698699951171875,0.139007568359375,0.021165847778320312,0.07011795043945312,0.66265869140625
