,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.00027370452880859375,0.99853515625,0.0011076927185058594,0.00015598535537719727,,,,,
sub-tree-avg,,,,,0.9920654296875,0.0005477070808410645,0.0008630752563476562,0.0019315481185913086,0.004521727561950684
