,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.08030128479003906,0.80450439453125,0.021791696548461914,0.09343528747558594,,,,,
sub-tree-avg,,,,,0.027309417724609375,0.8497314453125,0.061557769775390625,0.0482635498046875,0.012991845607757568
