,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0015711784362792969,0.989501953125,0.008495807647705078,0.0004437267780303955,,,,,
sub-tree-avg,,,,,0.7923583984375,0.10236740112304688,0.004260540008544922,0.0760650634765625,0.02493119239807129
