,longsleeve,shortsleeve,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.032509803771972656,0.967529296875,,,,,
sub-tree-avg,,,0.006452798843383789,0.9249267578125,0.0033016204833984375,0.06219059228897095,0.00319826602935791
