,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.00012567639350891113,0.999267578125,6.756186485290527e-05,0.000384598970413208,,,,,
sub-tree-avg,,,,,0.8009033203125,0.013128280639648438,0.014730453491210938,0.156402587890625,0.014876842498779297
