,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.02837657928466797,0.94873046875,0.007874518632888794,0.014993667602539062,,,,,
sub-tree-avg,,,,,0.401458740234375,0.039020538330078125,0.0046825408935546875,0.015621185302734375,0.539093017578125
