,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.003277301788330078,0.0038454532623291016,0.954833984375,0.038105010986328125,,,,,,,
sub-tree-avg,,,0.0284576416015625,,0.002277374267578125,0.1586761474609375,0.011967658996582031,0.0312347412109375,0.209228515625,0.55670166015625,0.001368701457977295
