,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.000734865665435791,0.005489349365234375,0.9910888671875,0.0026400089263916016,,,,,,,
sub-tree-avg,,,0.08705902099609375,,0.82421875,0.02887725830078125,0.001300215721130371,0.0298614501953125,0.005810260772705078,0.022151947021484375,0.0006997585296630859
