,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.028089523315429688,0.965576171875,0.0030765533447265625,0.0033066272735595703,,,,,
sub-tree-avg,,,,,0.420928955078125,0.128326416015625,0.028102874755859375,0.1351165771484375,0.28754425048828125
