,dress,shirt,pant,jacket
parent-tree-avg,0.482635498046875,0.09232330322265625,0.395416259765625,0.029657363891601562
sub-tree-avg,0.482635498046875,0.09232330322265625,0.395416259765625,0.029657363891601562
