,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0002924501895904541,0.9971923828125,0.002321183681488037,0.0002593398094177246,,,,,
sub-tree-avg,,,,,0.5819854736328125,0.002984076738357544,0.0010472238063812256,0.40785789489746094,0.006070613861083984
