,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.01895284652709961,0.036190032958984375,0.9315185546875,0.01338958740234375,,,,,,,
sub-tree-avg,,,0.0016127824783325195,,3.857910633087158e-05,0.0005875825881958008,0.00014126300811767578,0.000507056713104248,0.9501953125,0.046341896057128906,0.0005871057510375977
