,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.015496253967285156,0.8304443359375,0.0388336181640625,0.115325927734375,,,,,
sub-tree-avg,,,,,0.021503448486328125,0.026231765747070312,0.009161710739135742,0.007823944091796875,0.935302734375
