,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.00026760995388031006,0.9986572265625,0.000889897346496582,0.00013588368892669678,,,,,
sub-tree-avg,,,,,0.992919921875,0.0005242228507995605,0.0007855892181396484,0.0018945932388305664,0.0038430094718933105
