,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.026380538940429688,0.9671630859375,0.003801107406616211,0.00268709659576416,,,,,
final-tree-avg,,,,,0.4442138671875,0.1252288818359375,0.0310516357421875,0.15085601806640625,0.2486572265625
