,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.00011095404624938965,0.99951171875,6.663799285888672e-05,0.0003477334976196289,,,,,
sub-tree-avg,,,,,0.7706298828125,0.0154571533203125,0.013219356536865234,0.1910552978515625,0.00968027114868164
