,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.25628662109375,0.5102996826171875,0.22613525390625,0.007313966751098633,,,,,
final-tree-avg,,,,,0.1075592041015625,0.375640869140625,0.4793701171875,0.024740219116210938,0.012678861618041992
