,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.028703689575195312,0.946533203125,0.010161995887756348,0.014634847640991211,,,,,
final-tree-avg,,,,,0.39569091796875,0.03910064697265625,0.004882335662841797,0.014736652374267578,0.5455322265625
