,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.07413482666015625,0.896484375,0.0036966800689697266,0.02572733163833618,,,,,
final-tree-avg,,,,,0.4111328125,0.03549766540527344,0.382171630859375,0.0791778564453125,0.09199142456054688
