,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0006603002548217773,0.9864501953125,0.003256678581237793,0.009649991989135742,,,,,
stage-tree-avg,,,,,0.01723003387451172,0.920166015625,0.03191566467285156,0.019838571548461914,0.010879099369049072
