,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.03320503234863281,0.5437412261962891,0.4150810241699219,0.007906436920166016,,,,,
stage-tree-avg,,,,,0.198150634765625,0.17833709716796875,0.59173583984375,0.019037246704101562,0.012692928314208984
