,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.03786468505859375,0.9429931640625,0.009731054306030273,0.009308815002441406,,,,,,
sub-tree-avg,,,,,0.1218109130859375,0.0941314697265625,0.016283035278320312,0.45550537109375,0.031345367431640625,0.280975341796875
