,dress,shirt,pant,jacket
parent-tree-avg,0.70904541015625,0.282623291015625,0.0016970038414001465,0.006636619567871094
sub-tree-avg,0.70904541015625,0.282623291015625,0.0016970038414001465,0.006636619567871094
