,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.01090383529663086,0.760986328125,0.21518421173095703,0.012929856777191162,,,,,
sub-tree-avg,,,,,0.408294677734375,0.23492431640625,0.007727146148681641,0.037067413330078125,0.3120269775390625
