,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.011688709259033203,0.9501953125,0.011003494262695312,0.02701568603515625,,,,,
sub-tree-avg,,,,,0.09660720825195312,0.12204742431640625,0.022678375244140625,0.06720161437988281,0.69146728515625
