,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.030673503875732422,0.5404033660888672,0.42105865478515625,0.007873177528381348,,,,,
sub-tree-avg,,,,,0.1648406982421875,0.1370849609375,0.6649169921875,0.020572662353515625,0.012504100799560547
