,dress,shirt,pant,jacket
parent-tree-avg,0.522064208984375,0.464111328125,0.012853622436523438,0.0010188817977905273
sub-tree-avg,0.522064208984375,0.464111328125,0.012853622436523438,0.0010188817977905273
