,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.004197120666503906,0.007215976715087891,0.9844970703125,0.004215240478515625,,,,,,,
sub-tree-avg,,,0.03766822814941406,,0.0023218393325805664,0.02020549774169922,0.005950212478637695,0.018883705139160156,0.09439849853515625,0.8201904296875,0.00049591064453125
