,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.009838104248046875,0.92626953125,0.006002902984619141,0.05778694152832031,,,,,
sub-tree-avg,,,,,0.018934249877929688,0.2145061492919922,0.0028868913650512695,0.70648193359375,0.05713605880737305
