,dress,shirt,pant,jacket
parent-tree-avg,0.76007080078125,0.096832275390625,0.007332801818847656,0.13569259643554688
sub-tree-avg,0.76007080078125,0.096832275390625,0.007332801818847656,0.13569259643554688
