,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.12195587158203125,0.8563232421875,0.01007843017578125,0.011693954467773438,,,,,
sub-tree-avg,,,,,0.6422119140625,0.012320518493652344,0.307037353515625,0.004317283630371094,0.03399658203125
