,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.001809239387512207,0.9041748046875,0.003197014331817627,0.09080791473388672,,,,,
sub-tree-avg,,,,,0.006140947341918945,0.904541015625,0.002790689468383789,0.08490312099456787,0.0016686171293258667
