,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.195343017578125,0.356414794921875,0.42730712890625,0.021004676818847656,,,,,,,
sub-tree-avg,,,0.022039413452148438,,0.001619577407836914,0.035221099853515625,0.017354965209960938,0.012109756469726562,0.08937454223632812,0.800537109375,0.0217437744140625
